URL,Title,Date,Venue
https://www.axs.com/events/609686/edwin-raphael-tickets,Edwin Raphael,"THU OCT 3, 2024 - 8:00 PM THU OCT THU - 8:00 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/625781/los-angeles-philharmonic-gustavo-dudamel-tickets,Los Angeles Philharmonic - Gustavo Dudamel,"THU OCT 3, 2024 - 8:00 PM THU OCT THU - 8:00 PM Walt Disney Concert Hall, Los Angeles, CA","Walt Disney Concert Hall, Los Angeles, CA"
https://www.axs.com/events/537330/mildlife-tickets,Mildlife,"THU OCT 3, 2024 - 9:00 PM THU OCT THU - 9:00 PM El Rey Theatre, Los Angeles, CA","El Rey Theatre, Los Angeles, CA"
https://www.axs.com/events/539881/sub-radio-tickets,Sub-Radio,"THU OCT 3, 2024 - 9:00 PM THU OCT THU - 9:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/581582/magdalena-bay-tickets,Magdalena Bay,"THU OCT 3, 2024 - 9:00 PM THU OCT THU - 9:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/583350/los-autenticos-decadentes-tickets,Los Autenticos Decadentes,"THU OCT 3, 2024 - 9:00 PM THU OCT THU - 9:00 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/638390/michigan-wolverines-at-usc-trojans-womens-volleyball-tickets,Michigan Wolverines at USC Trojans Womens Volleyball,"FRI OCT 4, 2024 - 4:59 PM FRI OCT FRI - 4:59 PM Galen Center at USC, Los Angeles, CA","Galen Center at USC, Los Angeles, CA"
https://www.axs.com/events/549376/nicki-nicole-tickets,Nicki Nicole,"FRI OCT 4, 2024 - 7:00 PM FRI OCT FRI - 7:00 PM Belasco Theater Los Angeles, Los Angeles, CA","Belasco Theater Los Angeles, Los Angeles, CA"
https://www.axs.com/events/559940/the-longest-johns-tickets,The Longest Johns,"FRI OCT 4, 2024 - 7:00 PM FRI OCT FRI - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/533973/kacey-musgraves-tickets,Kacey Musgraves,"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/538916/leo-dan-rescheduled-from-720-tickets,Leo Dan (Rescheduled from 7/20),"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/556730/mrs-doubtfire-tickets,Mrs. Doubtfire,"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/569630/bassem-youssef-tickets,Bassem Youssef,"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/582036/justice-tickets,Justice,"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/582652/mughal-e-azam-tickets,Mughal E Azam,"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Dolby Theatre, Los Angeles, CA","Dolby Theatre, Los Angeles, CA"
https://www.axs.com/events/599543/bobby-lee-21-event-tickets,Bobby Lee (21+ Event),"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/599696/cristela-alonzo-21-event-tickets,Cristela Alonzo (21+ Event),"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Brea Improv, Brea, CA","Brea Improv, Brea, CA"
https://www.axs.com/events/600829/los-tres-tristes-tigres-21-event-tickets,Los Tres Tristes Tigres (21+ Event),"FRI OCT 4, 2024 - 7:30 PM FRI OCT FRI - 7:30 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/583811/leo-dan-parking-rescheduled-from-720-tickets,Leo Dan Parking (Rescheduled from 7/20),"FRI OCT 4, 2024 - 7:31 PM FRI OCT FRI - 7:31 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/588675/justice-parking-tickets,Justice Parking,"FRI OCT 4, 2024 - 7:31 PM FRI OCT FRI - 7:31 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/561045/los-angeles-azules-tickets,Los Angeles Azules,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/561757/raheem-devaughn-eric-roberson-tickets,Raheem DeVaughn & Eric Roberson,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/564974/kks-priest-tickets,KK's Priest,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM Fox Performing Arts Center, Riverside, CA","Fox Performing Arts Center, Riverside, CA"
https://www.axs.com/events/571141/gel-tickets,GEL,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM El Rey Theatre, Los Angeles, CA","El Rey Theatre, Los Angeles, CA"
https://www.axs.com/events/571936/wynonna-judd-tickets,Wynonna Judd,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM Walt Disney Concert Hall, Los Angeles, CA","Walt Disney Concert Hall, Los Angeles, CA"
https://www.axs.com/events/575321/parra-for-cuva-tickets,Parra for Cuva,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM Teragram Ballroom, Los Angeles, CA","Teragram Ballroom, Los Angeles, CA"
https://www.axs.com/events/579807/hamilton-tickets,Hamilton,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/582000/michael-feinstein-tickets,Michael Feinstein,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM Luckman Fine Arts Complex, Los Angeles, CA","Luckman Fine Arts Complex, Los Angeles, CA"
https://www.axs.com/events/608284/field-guide-21-event-tickets,Field Guide (21+ Event),"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/639257/rivermaya-tickets,RIVERMAYA,"FRI OCT 4, 2024 - 8:00 PM FRI OCT FRI - 8:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/525080/zebra-tickets,Zebra,"FRI OCT 4, 2024 - 9:00 PM FRI OCT FRI - 9:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
https://www.axs.com/events/538969/dana-and-alden-tickets,Dana and Alden,"FRI OCT 4, 2024 - 9:00 PM FRI OCT FRI - 9:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/551613/anjunabeats-tickets,Anjunabeats,"FRI OCT 4, 2024 - 9:00 PM FRI OCT FRI - 9:00 PM Shrine Expo Hall, Los Angeles, CA","Shrine Expo Hall, Los Angeles, CA"
https://www.axs.com/events/594326/blanke-18-event-tickets,Blanke (18+ Event),"FRI OCT 4, 2024 - 9:00 PM FRI OCT FRI - 9:00 PM The Observatory, Santa Ana, CA","The Observatory, Santa Ana, CA"
https://www.axs.com/events/597810/bruno-mars-tribute-by-bruno-the-hooligans-tickets,Bruno Mars Tribute by Bruno & The Hooligans,"FRI OCT 4, 2024 - 9:00 PM FRI OCT FRI - 9:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/631781/manny-maldonado-21-event-tickets,Manny Maldonado (21+ Event),"FRI OCT 4, 2024 - 9:00 PM FRI OCT FRI - 9:00 PM The Stand Up Comedy Club, Bellflower, CA","The Stand Up Comedy Club, Bellflower, CA"
https://www.axs.com/events/599454/bobby-lee-21-event-tickets,Bobby Lee (21+ Event),"FRI OCT 4, 2024 - 9:45 PM FRI OCT FRI - 9:45 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/599701/cristela-alonzo-21-event-tickets,Cristela Alonzo (21+ Event),"FRI OCT 4, 2024 - 9:45 PM FRI OCT FRI - 9:45 PM Brea Improv, Brea, CA","Brea Improv, Brea, CA"
https://www.axs.com/events/600846/los-tres-tristes-tigres-21-event-tickets,Los Tres Tristes Tigres (21+ Event),"FRI OCT 4, 2024 - 9:45 PM FRI OCT FRI - 9:45 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/632260/pretty-girl-tickets,Pretty Girl,"FRI OCT 4, 2024 - 10:30 PM FRI OCT FRI - 10:30 PM El Cid, Los Angeles, CA","El Cid, Los Angeles, CA"
https://www.axs.com/events/611367/2024-la-comic-con-saturday-tickets,2024 LA Comic Con - Saturday,"SAT OCT 5, 2024 - 10:00 AM SAT OCT SAT - 10:00 AM Los Angeles Convention Center, Los Angeles, CA","Los Angeles Convention Center, Los Angeles, CA"
https://www.axs.com/events/582653/mughal-e-azam-tickets,Mughal E Azam,"SAT OCT 5, 2024 - 1:30 PM SAT OCT SAT - 1:30 PM Dolby Theatre, Los Angeles, CA","Dolby Theatre, Los Angeles, CA"
https://www.axs.com/events/556715/mrs-doubtfire-tickets,Mrs. Doubtfire,"SAT OCT 5, 2024 - 2:00 PM SAT OCT SAT - 2:00 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/579804/hamilton-tickets,Hamilton,"SAT OCT 5, 2024 - 2:00 PM SAT OCT SAT - 2:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/535678/korn-tickets,Korn,"SAT OCT 5, 2024 - 3:00 PM SAT OCT SAT - 3:00 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/554304/korn-parking-tickets,Korn Parking,"SAT OCT 5, 2024 - 3:01 PM SAT OCT SAT - 3:01 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/638328/minnesota-golden-gophers-at-usc-trojans-womens-volleyball-tickets,Minnesota Golden Gophers at USC Trojans Womens Volleyball,"SAT OCT 5, 2024 - 4:59 PM SAT OCT SAT - 4:59 PM Galen Center at USC, Los Angeles, CA","Galen Center at USC, Los Angeles, CA"
https://www.axs.com/events/553273/dashboard-confessional-tickets,Dashboard Confessional,"SAT OCT 5, 2024 - 5:30 PM SAT OCT SAT - 5:30 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/556781/nation-of-language-tickets,Nation of Language,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM The Observatory, Santa Ana, CA","The Observatory, Santa Ana, CA"
https://www.axs.com/events/568227/brahms-mendelssohn-and-ravel-new-west-symphony-tickets,"Brahms, Mendelssohn and Ravel - New West Symphony","SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Fred Kavli Theatre for the Performing Arts, Thousand Oaks, CA","Fred Kavli Theatre for the Performing Arts, Thousand Oaks, CA"
https://www.axs.com/events/568668/snow-tha-product-tickets,Snow Tha Product,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/591881/joe-p-tickets,Joe P,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM The Parish at House of Blues Anaheim, Anaheim, CA","The Parish at House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/598391/con-funk-shun-tickets,Con Funk Shun,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Fox Performing Arts Center, Riverside, CA","Fox Performing Arts Center, Riverside, CA"
https://www.axs.com/events/599466/bobby-lee-21-event-tickets,Bobby Lee (21+ Event),"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/599712/cristela-alonzo-21-event-tickets,Cristela Alonzo (21+ Event),"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Brea Improv, Brea, CA","Brea Improv, Brea, CA"
https://www.axs.com/events/600861/los-tres-tristes-tigres-21-event-tickets,Los Tres Tristes Tigres (21+ Event),"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/606560/sharon-mcmahon-tickets,Sharon McMahon,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM The United Theater on Broadway, Los Angeles, CA","The United Theater on Broadway, Los Angeles, CA"
https://www.axs.com/events/609465/lmu-women-s-soccer-vs-washington-state-tickets,LMU Women's Soccer vs Washington State,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Sullivan Field, Los Angeles, CA","Sullivan Field, Los Angeles, CA"
https://www.axs.com/events/609699/field-guide-tickets,Field Guide,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/628915/tom-walker-tickets,Tom Walker,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/631789/richard-villa-tickets,Richard Villa,"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM The Stand Up Comedy Club, Bellflower, CA","The Stand Up Comedy Club, Bellflower, CA"
https://www.axs.com/events/640703/steve-o-stephen-gilchrist-glover-18-event-tickets,Steve O - Stephen Gilchrist Glover	 (18+ Event),"SAT OCT 5, 2024 - 7:00 PM SAT OCT SAT - 7:00 PM City National Grove of Anaheim, Anaheim, CA","City National Grove of Anaheim, Anaheim, CA"
https://www.axs.com/events/522112/la-galaxy-v-austin-fc-tickets,LA Galaxy v. Austin FC,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Dignity Health Sports Park, Carson, CA","Dignity Health Sports Park, Carson, CA"
https://www.axs.com/events/547013/ben-schwartz-tickets,Ben Schwartz,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Orpheum Theatre - Los Angeles, Los Angeles, CA","Orpheum Theatre - Los Angeles, Los Angeles, CA"
https://www.axs.com/events/556722/mrs-doubtfire-tickets,Mrs. Doubtfire,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/576963/long-beach-symphony-tickets,Long Beach Symphony,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Terrace Theater - Long Beach Convention Center, Long Beach, CA","Terrace Theater - Long Beach Convention Center, Long Beach, CA"
https://www.axs.com/events/582656/mughal-e-azam-tickets,Mughal E Azam,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Dolby Theatre, Los Angeles, CA","Dolby Theatre, Los Angeles, CA"
https://www.axs.com/events/591461/omar-apollo-tickets,Omar Apollo,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/597826/freddie-gibbs-madlib-10-years-of-pinata-tickets,Freddie Gibbs & Madlib - 10 Years of Piñata,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/606582/mannywellz-early-show-tickets,Mannywellz - Early Show,"SAT OCT 5, 2024 - 7:30 PM SAT OCT SAT - 7:30 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/594738/omar-apollo-parking-tickets,Omar Apollo Parking,"SAT OCT 5, 2024 - 7:31 PM SAT OCT SAT - 7:31 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/539312/edicion-especial-tickets,Edicion Especial,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/564338/catfish-and-the-bottlemen-tickets,Catfish and the Bottlemen,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/564461/two-another-tickets,Two Another,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM Belasco Theater Los Angeles, Los Angeles, CA","Belasco Theater Los Angeles, Los Angeles, CA"
https://www.axs.com/events/577964/santigold-tickets,Santigold,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/579843/hamilton-tickets,Hamilton,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/599240/intocable-tickets,Intocable,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM Peacock Theater, Los Angeles, CA","Peacock Theater, Los Angeles, CA"
https://www.axs.com/events/605076/edgardo-nunez-tickets,Edgardo Nunez,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/608285/surfer-girl-21-event-tickets,Surfer Girl (21+ Event),"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/636937/los-angeles-azules-tickets,Los Angeles Azules,"SAT OCT 5, 2024 - 8:00 PM SAT OCT SAT - 8:00 PM YouTube Theater, Inglewood, CA","YouTube Theater, Inglewood, CA"
https://www.axs.com/events/605077/edgardo-nunez-parking-tickets,Edgardo Nuñez Parking,"SAT OCT 5, 2024 - 8:01 PM SAT OCT SAT - 8:01 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/556403/novo-amor-tickets,Novo Amor,"SAT OCT 5, 2024 - 8:30 PM SAT OCT SAT - 8:30 PM The Bellwether, Los Angeles, CA","The Bellwether, Los Angeles, CA"
https://www.axs.com/events/525078/zebra-tickets,Zebra,"SAT OCT 5, 2024 - 9:00 PM SAT OCT SAT - 9:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/547762/sega-bodega-live-tickets,Sega Bodega (Live),"SAT OCT 5, 2024 - 9:00 PM SAT OCT SAT - 9:00 PM El Rey Theatre, Los Angeles, CA","El Rey Theatre, Los Angeles, CA"
https://www.axs.com/events/627332/jyoty-tickets,JYOTY,"SAT OCT 5, 2024 - 9:00 PM SAT OCT SAT - 9:00 PM Don Quixote, Los Angeles, CA","Don Quixote, Los Angeles, CA"
https://www.axs.com/events/541466/amelie-lens-tickets,Amelie Lens,"SAT OCT 5, 2024 - 9:30 PM SAT OCT SAT - 9:30 PM Shrine Expo Hall, Los Angeles, CA","Shrine Expo Hall, Los Angeles, CA"
https://www.axs.com/events/599554/bobby-lee-21-event-tickets,Bobby Lee (21+ Event),"SAT OCT 5, 2024 - 9:30 PM SAT OCT SAT - 9:30 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/599761/cristela-alonzo-21-event-tickets,Cristela Alonzo (21+ Event),"SAT OCT 5, 2024 - 9:30 PM SAT OCT SAT - 9:30 PM Brea Improv, Brea, CA","Brea Improv, Brea, CA"
https://www.axs.com/events/600917/los-tres-tristes-tigres-21-event-tickets,Los Tres Tristes Tigres (21+ Event),"SAT OCT 5, 2024 - 9:30 PM SAT OCT SAT - 9:30 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/636672/dvbbs-tickets,DVBBS,"SAT OCT 5, 2024 - 10:00 PM SAT OCT SAT - 10:00 PM Exchange LA, Los Angeles, CA","Exchange LA, Los Angeles, CA"
https://www.axs.com/events/611369/2024-la-comic-con-sunday-tickets,2024 LA Comic Con - Sunday,"SUN OCT 6, 2024 - 10:00 AM SUN OCT SUN - 10:00 AM Los Angeles Convention Center, Los Angeles, CA","Los Angeles Convention Center, Los Angeles, CA"
https://www.axs.com/events/595870/drag-brunch-18-event-rescheduled-from-616-tickets,Drag Brunch (18+ Event) (Rescheduled from 6/16),"SUN OCT 6, 2024 - 12:00 PM SUN OCT SUN - 12:00 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/556723/mrs-doubtfire-tickets,Mrs. Doubtfire,"SUN OCT 6, 2024 - 1:00 PM SUN OCT SUN - 1:00 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/579829/hamilton-tickets,Hamilton,"SUN OCT 6, 2024 - 1:00 PM SUN OCT SUN - 1:00 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/569811/green-bay-packers-at-los-angeles-rams-tickets,Green Bay Packers at Los Angeles Rams,"SUN OCT 6, 2024 - 1:25 PM SUN OCT SUN - 1:25 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/569809/green-bay-packers-at-los-angeles-rams-parking-tickets,Green Bay Packers at Los Angeles Rams Parking,"SUN OCT 6, 2024 - 1:26 PM SUN OCT SUN - 1:26 PM SoFi Stadium, Inglewood, CA","SoFi Stadium, Inglewood, CA"
https://www.axs.com/events/582654/mughal-e-azam-tickets,Mughal E Azam,"SUN OCT 6, 2024 - 2:00 PM SUN OCT SUN - 2:00 PM Dolby Theatre, Los Angeles, CA","Dolby Theatre, Los Angeles, CA"
https://www.axs.com/events/557105/dashboard-confessional-tickets,Dashboard Confessional,"SUN OCT 6, 2024 - 5:30 PM SUN OCT SUN - 5:30 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/590635/charity-karaoke-sing-for-a-cause-tickets,Charity Karaoke: Sing For A Cause,"SUN OCT 6, 2024 - 6:00 PM SUN OCT SUN - 6:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/556717/mrs-doubtfire-tickets,Mrs. Doubtfire,"SUN OCT 6, 2024 - 6:30 PM SUN OCT SUN - 6:30 PM Segerstrom Center for the Arts, Costa Mesa, CA","Segerstrom Center for the Arts, Costa Mesa, CA"
https://www.axs.com/events/579813/hamilton-tickets,Hamilton,"SUN OCT 6, 2024 - 6:30 PM SUN OCT SUN - 6:30 PM Pantages Theatre - CA, Los Angeles, CA","Pantages Theatre - CA, Los Angeles, CA"
https://www.axs.com/events/566221/the-sisters-of-mercy-tickets,The Sisters of Mercy,"SUN OCT 6, 2024 - 7:00 PM SUN OCT SUN - 7:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/599703/cristela-alonzo-21-event-tickets,Cristela Alonzo (21+ Event),"SUN OCT 6, 2024 - 7:00 PM SUN OCT SUN - 7:00 PM Brea Improv, Brea, CA","Brea Improv, Brea, CA"
https://www.axs.com/events/600896/corey-b-21-event-tickets,Corey B (21+ Event),"SUN OCT 6, 2024 - 7:00 PM SUN OCT SUN - 7:00 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/620647/side-a-y-then-and-nowy-tickets,Side A – Then and Now”,"SUN OCT 6, 2024 - 7:00 PM SUN OCT SUN - 7:00 PM Saban Theatre, Beverly Hills, CA","Saban Theatre, Beverly Hills, CA"
https://www.axs.com/events/628918/silverada-tickets,Silverada,"SUN OCT 6, 2024 - 7:00 PM SUN OCT SUN - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/588667/the-sisters-of-mercy-parking-tickets,The Sisters of Mercy Parking,"SUN OCT 6, 2024 - 7:01 PM SUN OCT SUN - 7:01 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/570962/bonny-light-horseman-tickets,Bonny Light Horseman,"SUN OCT 6, 2024 - 7:30 PM SUN OCT SUN - 7:30 PM John Anson Ford, Los Angeles, CA","John Anson Ford, Los Angeles, CA"
https://www.axs.com/events/578121/citizen-soldier-tickets,Citizen Soldier,"SUN OCT 6, 2024 - 7:30 PM SUN OCT SUN - 7:30 PM The Observatory, Santa Ana, CA","The Observatory, Santa Ana, CA"
https://www.axs.com/events/577974/sertab-erener-in-los-angeles-tickets,Sertab Erener in Los Angeles,"SUN OCT 6, 2024 - 8:00 PM SUN OCT SUN - 8:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/581904/xg-tickets,XG  ,"SUN OCT 6, 2024 - 8:00 PM SUN OCT SUN - 8:00 PM Peacock Theater, Los Angeles, CA","Peacock Theater, Los Angeles, CA"
https://www.axs.com/events/609722/haru-nemuri-tickets,Haru Nemuri,"SUN OCT 6, 2024 - 8:00 PM SUN OCT SUN - 8:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/627824/emarosa-y-10th-anniversary-of-versus-tickets,EMAROSA – 10TH Anniversary of Versus,"SUN OCT 6, 2024 - 8:00 PM SUN OCT SUN - 8:00 PM El Rey Theatre, Los Angeles, CA","El Rey Theatre, Los Angeles, CA"
https://www.axs.com/events/534855/the-national-and-the-war-on-drugs-tickets,The National and The War On Drugs,"MON OCT 7, 2024 - 6:45 PM MON OCT MON - 6:45 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/559152/the-national-parking-tickets,The National Parking,"MON OCT 7, 2024 - 6:46 PM MON OCT MON - 6:46 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/560878/griff-tickets,Griff,"MON OCT 7, 2024 - 8:00 PM MON OCT MON - 8:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/581086/joe-p-tickets,Joe P,"MON OCT 7, 2024 - 8:00 PM MON OCT MON - 8:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/610968/catfish-and-the-bottlemen-tickets,Catfish and the Bottlemen,"MON OCT 7, 2024 - 8:00 PM MON OCT MON - 8:00 PM Belasco Theater Los Angeles, Los Angeles, CA","Belasco Theater Los Angeles, Los Angeles, CA"
